starttime	seconds	ctime	dtime	ttime	wait
Fri Jan 26 20:07:18 2018	1516997238	0	51	52	51
Fri Jan 26 20:07:11 2018	1516997231	0	51	52	51
Fri Jan 26 20:07:02 2018	1516997222	0	51	52	51
Fri Jan 26 20:07:02 2018	1516997222	0	52	52	51
Fri Jan 26 20:07:20 2018	1516997240	0	52	52	52
Fri Jan 26 20:07:18 2018	1516997238	0	52	52	52
Fri Jan 26 20:07:15 2018	1516997235	0	52	52	52
Fri Jan 26 20:07:18 2018	1516997238	0	52	52	52
Fri Jan 26 20:07:16 2018	1516997236	0	52	52	52
Fri Jan 26 20:07:03 2018	1516997223	0	52	52	52
Fri Jan 26 20:07:17 2018	1516997237	0	52	52	52
Fri Jan 26 20:07:04 2018	1516997224	0	52	52	52
Fri Jan 26 20:07:10 2018	1516997230	0	52	52	52
Fri Jan 26 20:07:03 2018	1516997223	0	52	53	52
Fri Jan 26 20:07:12 2018	1516997232	0	52	53	52
Fri Jan 26 20:07:02 2018	1516997222	2	51	53	50
Fri Jan 26 20:07:20 2018	1516997240	0	52	53	52
Fri Jan 26 20:07:20 2018	1516997240	0	52	53	52
Fri Jan 26 20:07:20 2018	1516997240	0	52	53	52
Fri Jan 26 20:07:20 2018	1516997240	0	52	53	52
Fri Jan 26 20:07:20 2018	1516997240	0	53	53	52
Fri Jan 26 20:07:02 2018	1516997222	0	52	53	52
Fri Jan 26 20:07:20 2018	1516997240	0	53	53	53
Fri Jan 26 20:07:14 2018	1516997234	0	53	53	53
Fri Jan 26 20:07:15 2018	1516997235	0	53	53	53
Fri Jan 26 20:07:14 2018	1516997234	1	53	53	52
Fri Jan 26 20:07:12 2018	1516997232	0	53	53	53
Fri Jan 26 20:07:18 2018	1516997238	0	53	53	53
Fri Jan 26 20:07:02 2018	1516997222	0	53	53	53
Fri Jan 26 20:07:15 2018	1516997235	0	53	53	53
Fri Jan 26 20:07:18 2018	1516997238	1	53	53	52
Fri Jan 26 20:07:19 2018	1516997239	0	53	53	53
Fri Jan 26 20:07:12 2018	1516997232	0	53	53	53
Fri Jan 26 20:07:14 2018	1516997234	0	53	53	53
Fri Jan 26 20:07:14 2018	1516997234	1	53	53	53
Fri Jan 26 20:07:05 2018	1516997225	0	53	53	53
Fri Jan 26 20:07:09 2018	1516997229	1	53	54	53
Fri Jan 26 20:07:18 2018	1516997238	0	53	54	53
Fri Jan 26 20:07:18 2018	1516997238	0	53	54	53
Fri Jan 26 20:07:18 2018	1516997238	0	53	54	53
Fri Jan 26 20:07:18 2018	1516997238	0	53	54	53
Fri Jan 26 20:07:18 2018	1516997238	0	53	54	53
Fri Jan 26 20:07:02 2018	1516997222	0	53	54	53
Fri Jan 26 20:07:18 2018	1516997238	0	53	54	53
Fri Jan 26 20:07:18 2018	1516997238	0	54	54	53
Fri Jan 26 20:07:05 2018	1516997225	0	54	54	54
Fri Jan 26 20:07:09 2018	1516997229	0	54	54	53
Fri Jan 26 20:07:16 2018	1516997236	3	51	54	51
Fri Jan 26 20:07:07 2018	1516997227	0	54	54	54
Fri Jan 26 20:07:16 2018	1516997236	0	54	54	53
Fri Jan 26 20:07:16 2018	1516997236	3	51	54	51
Fri Jan 26 20:07:16 2018	1516997236	0	54	54	54
Fri Jan 26 20:07:18 2018	1516997238	0	54	54	54
Fri Jan 26 20:07:16 2018	1516997236	3	51	54	51
Fri Jan 26 20:07:02 2018	1516997222	0	54	54	54
Fri Jan 26 20:07:13 2018	1516997233	0	54	54	54
Fri Jan 26 20:07:15 2018	1516997235	0	54	54	54
Fri Jan 26 20:07:02 2018	1516997222	0	54	54	54
Fri Jan 26 20:07:13 2018	1516997233	0	54	54	54
Fri Jan 26 20:07:13 2018	1516997233	0	54	54	54
Fri Jan 26 20:07:13 2018	1516997233	0	54	54	54
Fri Jan 26 20:07:10 2018	1516997230	0	54	55	54
Fri Jan 26 20:07:19 2018	1516997239	0	54	55	54
Fri Jan 26 20:07:03 2018	1516997223	0	54	55	54
Fri Jan 26 20:07:16 2018	1516997236	0	54	55	54
Fri Jan 26 20:07:03 2018	1516997223	0	54	55	54
Fri Jan 26 20:07:16 2018	1516997236	0	54	55	54
Fri Jan 26 20:07:19 2018	1516997239	0	54	55	54
Fri Jan 26 20:07:16 2018	1516997236	0	54	55	54
Fri Jan 26 20:07:08 2018	1516997228	0	54	55	54
Fri Jan 26 20:07:16 2018	1516997236	0	54	55	54
Fri Jan 26 20:07:16 2018	1516997236	0	54	55	54
Fri Jan 26 20:07:03 2018	1516997223	0	54	55	54
Fri Jan 26 20:07:15 2018	1516997235	0	54	55	54
Fri Jan 26 20:07:15 2018	1516997235	0	54	55	54
Fri Jan 26 20:07:15 2018	1516997235	0	54	55	54
Fri Jan 26 20:07:10 2018	1516997230	0	54	55	54
Fri Jan 26 20:07:15 2018	1516997235	0	54	55	54
Fri Jan 26 20:07:02 2018	1516997222	0	55	55	55
Fri Jan 26 20:07:15 2018	1516997235	0	55	55	55
Fri Jan 26 20:07:04 2018	1516997224	0	55	55	55
Fri Jan 26 20:07:17 2018	1516997237	0	55	55	55
Fri Jan 26 20:07:17 2018	1516997237	0	55	55	55
Fri Jan 26 20:07:04 2018	1516997224	0	55	55	55
Fri Jan 26 20:07:16 2018	1516997236	0	55	55	55
Fri Jan 26 20:07:11 2018	1516997231	0	55	55	55
Fri Jan 26 20:07:18 2018	1516997238	5	50	55	50
Fri Jan 26 20:07:11 2018	1516997231	0	55	55	55
Fri Jan 26 20:07:15 2018	1516997235	0	55	55	55
Fri Jan 26 20:07:03 2018	1516997223	0	55	55	55
Fri Jan 26 20:07:10 2018	1516997230	0	55	55	55
Fri Jan 26 20:07:15 2018	1516997235	0	55	55	55
Fri Jan 26 20:07:15 2018	1516997235	0	55	55	55
Fri Jan 26 20:07:20 2018	1516997240	0	55	55	55
Fri Jan 26 20:07:02 2018	1516997222	0	55	55	55
Fri Jan 26 20:07:11 2018	1516997231	0	55	55	55
Fri Jan 26 20:07:15 2018	1516997235	0	55	55	55
Fri Jan 26 20:07:03 2018	1516997223	0	55	55	55
Fri Jan 26 20:07:15 2018	1516997235	0	55	55	55
Fri Jan 26 20:07:11 2018	1516997231	0	55	56	55
Fri Jan 26 20:07:14 2018	1516997234	0	55	56	55
Fri Jan 26 20:07:20 2018	1516997240	0	55	56	55
Fri Jan 26 20:07:13 2018	1516997233	1	55	56	55
Fri Jan 26 20:07:13 2018	1516997233	0	55	56	55
Fri Jan 26 20:07:20 2018	1516997240	0	56	56	55
Fri Jan 26 20:07:16 2018	1516997236	0	56	56	55
Fri Jan 26 20:07:13 2018	1516997233	1	55	56	55
Fri Jan 26 20:07:15 2018	1516997235	0	56	56	56
Fri Jan 26 20:07:16 2018	1516997236	0	56	56	56
Fri Jan 26 20:07:18 2018	1516997238	0	56	56	56
Fri Jan 26 20:07:20 2018	1516997240	0	56	56	56
Fri Jan 26 20:07:09 2018	1516997229	0	56	56	56
Fri Jan 26 20:07:15 2018	1516997235	0	56	56	56
Fri Jan 26 20:07:17 2018	1516997237	0	56	56	56
Fri Jan 26 20:07:02 2018	1516997222	0	56	56	56
Fri Jan 26 20:07:18 2018	1516997238	5	51	56	51
Fri Jan 26 20:07:16 2018	1516997236	0	56	56	56
Fri Jan 26 20:07:16 2018	1516997236	0	56	56	56
Fri Jan 26 20:07:15 2018	1516997235	0	56	56	56
Fri Jan 26 20:07:18 2018	1516997238	0	56	56	56
Fri Jan 26 20:07:07 2018	1516997227	0	56	57	56
Fri Jan 26 20:07:03 2018	1516997223	1	56	57	56
Fri Jan 26 20:07:05 2018	1516997225	0	56	57	56
Fri Jan 26 20:07:15 2018	1516997235	0	56	57	56
Fri Jan 26 20:07:03 2018	1516997223	0	56	57	56
Fri Jan 26 20:07:03 2018	1516997223	1	56	57	56
Fri Jan 26 20:07:15 2018	1516997235	0	56	57	56
Fri Jan 26 20:07:17 2018	1516997237	0	56	57	56
Fri Jan 26 20:07:15 2018	1516997235	0	56	57	56
Fri Jan 26 20:07:13 2018	1516997233	0	56	57	56
Fri Jan 26 20:07:13 2018	1516997233	0	56	57	56
Fri Jan 26 20:07:14 2018	1516997234	0	56	57	56
