starttime	seconds	ctime	dtime	ttime	wait
Thu Jan 25 14:35:54 2018	1516890954	0	66	66	66
Thu Jan 25 14:36:00 2018	1516890960	0	66	66	66
Thu Jan 25 14:36:03 2018	1516890963	0	66	66	66
Thu Jan 25 14:36:00 2018	1516890960	0	66	66	66
Thu Jan 25 14:36:03 2018	1516890963	0	66	66	66
Thu Jan 25 14:35:54 2018	1516890954	0	66	66	66
Thu Jan 25 14:35:57 2018	1516890957	0	66	66	66
Thu Jan 25 14:35:57 2018	1516890957	0	66	66	66
Thu Jan 25 14:36:03 2018	1516890963	0	66	66	66
Thu Jan 25 14:35:57 2018	1516890957	0	66	66	66
Thu Jan 25 14:36:03 2018	1516890963	0	66	66	66
Thu Jan 25 14:36:01 2018	1516890961	0	66	66	66
Thu Jan 25 14:35:48 2018	1516890948	0	66	67	66
Thu Jan 25 14:36:03 2018	1516890963	0	66	67	66
Thu Jan 25 14:36:03 2018	1516890963	0	66	67	66
Thu Jan 25 14:35:57 2018	1516890957	0	66	67	66
Thu Jan 25 14:36:03 2018	1516890963	0	66	67	66
Thu Jan 25 14:36:01 2018	1516890961	0	66	67	66
Thu Jan 25 14:35:57 2018	1516890957	0	66	67	66
Thu Jan 25 14:35:53 2018	1516890953	0	66	67	66
Thu Jan 25 14:36:03 2018	1516890963	0	66	67	66
Thu Jan 25 14:35:48 2018	1516890948	0	66	67	66
Thu Jan 25 14:35:48 2018	1516890948	0	66	67	66
Thu Jan 25 14:35:48 2018	1516890948	0	66	67	66
Thu Jan 25 14:35:54 2018	1516890954	0	66	67	66
Thu Jan 25 14:35:46 2018	1516890946	0	66	67	66
Thu Jan 25 14:35:48 2018	1516890948	0	66	67	66
Thu Jan 25 14:35:55 2018	1516890955	0	66	67	66
Thu Jan 25 14:35:45 2018	1516890945	0	66	67	66
Thu Jan 25 14:35:54 2018	1516890954	0	66	67	66
Thu Jan 25 14:35:47 2018	1516890947	0	66	67	66
Thu Jan 25 14:35:46 2018	1516890946	0	66	67	66
Thu Jan 25 14:35:46 2018	1516890946	0	66	67	66
Thu Jan 25 14:35:48 2018	1516890948	0	67	67	66
Thu Jan 25 14:35:57 2018	1516890957	0	66	67	66
Thu Jan 25 14:35:46 2018	1516890946	0	67	67	66
Thu Jan 25 14:36:02 2018	1516890962	0	67	67	66
Thu Jan 25 14:35:52 2018	1516890952	0	66	67	66
Thu Jan 25 14:36:02 2018	1516890962	0	67	67	67
Thu Jan 25 14:36:02 2018	1516890962	0	66	67	66
Thu Jan 25 14:35:48 2018	1516890948	0	67	67	67
Thu Jan 25 14:36:02 2018	1516890962	0	67	67	67
Thu Jan 25 14:35:57 2018	1516890957	0	67	67	67
Thu Jan 25 14:35:57 2018	1516890957	0	67	67	67
Thu Jan 25 14:35:57 2018	1516890957	0	67	67	67
Thu Jan 25 14:35:57 2018	1516890957	0	67	67	67
Thu Jan 25 14:35:57 2018	1516890957	0	67	67	67
Thu Jan 25 14:35:48 2018	1516890948	0	67	67	67
Thu Jan 25 14:36:02 2018	1516890962	0	67	67	67
Thu Jan 25 14:35:57 2018	1516890957	0	67	67	67
Thu Jan 25 14:36:02 2018	1516890962	0	67	67	67
Thu Jan 25 14:35:57 2018	1516890957	0	67	67	67
Thu Jan 25 14:35:57 2018	1516890957	0	67	67	67
Thu Jan 25 14:35:54 2018	1516890954	0	67	67	67
Thu Jan 25 14:35:57 2018	1516890957	0	67	67	67
Thu Jan 25 14:35:48 2018	1516890948	0	67	67	67
Thu Jan 25 14:35:53 2018	1516890953	0	67	67	67
Thu Jan 25 14:35:48 2018	1516890948	0	67	67	67
Thu Jan 25 14:35:54 2018	1516890954	1	66	67	66
Thu Jan 25 14:35:54 2018	1516890954	0	67	67	67
Thu Jan 25 14:35:51 2018	1516890951	0	67	67	67
Thu Jan 25 14:35:56 2018	1516890956	0	67	67	67
Thu Jan 25 14:35:53 2018	1516890953	0	67	67	67
Thu Jan 25 14:35:49 2018	1516890949	0	67	67	67
Thu Jan 25 14:35:53 2018	1516890953	0	67	67	67
Thu Jan 25 14:35:53 2018	1516890953	0	67	67	67
Thu Jan 25 14:35:52 2018	1516890952	0	67	67	67
Thu Jan 25 14:35:56 2018	1516890956	0	67	67	67
